[256265, 260105]
256265 19527.8
260105 44210.75
260105 44212.7
256265 19529.0
256265 19528.75
260105 44211.6
256265 19528.7
260105 44211.15
260105 44207.0
256265 19528.1
256265 19528.4
260105 44209.85
256265 19528.8
260105 44209.85
260105 44208.3
256265 19528.3
256265 19528.25
260105 44209.25
256265 19528.15
260105 44208.85
256265 19528.65
260105 44207.2
256265 19528.0
260105 44204.2
256265 19527.5
260105 44205.5
256265 19527.55
256265 19528.05
260105 44206.55
260105 44207.95
256265 19527.95
256265 19527.65
260105 44208.4
256265 19527.15
260105 44204.55
256265 19527.2
260105 44206.8
256265 19527.35
260105 44203.6
260105 44205.0
256265 19527.2
256265 19527.55
256265 19528.95
260105 44210.55
256265 19528.35
260105 44208.45
256265 19528.35
260105 44208.2
256265 19528.45
260105 44207.55
256265 19527.95
260105 44206.55
260105 44205.45
256265 19528.65
256265 19528.6
260105 44208.15
256265 19528.75
260105 44207.5
256265 19528.5
260105 44205.8
260105 44206.1
256265 19528.75
260105 44207.4
256265 19528.35
256265 19531.8
260105 44216.0
256265 19531.3
260105 44213.1
260105 44216.9
256265 19531.8
256265 19530.65
260105 44214.4
260105 44213.05
256265 19530.75
256265 19530.45
260105 44215.85
256265 19530.35
256265 19530.05
260105 44214.0
256265 19529.55
260105 44213.45
256265 19529.25
260105 44215.05
256265 19529.65
256265 19529.45
260105 44212.75
256265 19529.25
260105 44214.4
256265 19528.65
260105 44212.3
256265 19528.4
260105 44211.6
256265 19529.35
260105 44212.0
256265 19528.65
256265 19529.6
260105 44215.35
256265 19530.75
260105 44217.2
256265 19530.55
260105 44218.55
256265 19530.25
260105 44217.1
256265 19529.55
260105 44215.15
260105 44217.05
256265 19529.85
260105 44215.75
256265 19529.65
260105 44216.05
256265 19529.6
256265 19529.4
260105 44216.8
256265 19528.45
260105 44214.95
256265 19529.6
260105 44218.4
256265 19528.55
260105 44219.25
256265 19527.7
260105 44215.3
256265 19528.8
260105 44218.9
256265 19528.45
260105 44219.3
260105 44220.45
256265 19528.0
256265 19528.25
260105 44217.85
256265 19528.15
260105 44219.3
260105 44220.0
256265 19527.35
260105 44222.5
256265 19529.3
256265 19529.5
260105 44224.05
256265 19529.25
260105 44223.95
256265 19530.05
260105 44228.5
256265 19528.6
260105 44222.35
256265 19528.95
260105 44225.75
256265 19528.9
260105 44224.2
256265 19528.6
260105 44221.85
256265 19531.0
260105 44225.3
256265 19531.1
260105 44226.45
256265 19531.8
260105 44227.15
256265 19531.05
260105 44226.25
260105 44228.25
256265 19531.85
256265 19531.15
260105 44226.4
256265 19530.6
260105 44227.25
260105 44227.8
256265 19530.5
256265 19530.45
260105 44228.2
256265 19530.35
260105 44229.8
256265 19531.3
260105 44228.85
260105 44230.05
256265 19530.9
256265 19531.15
260105 44229.55
256265 19531.35
260105 44229.95
256265 19530.95
260105 44229.65
256265 19531.75
260105 44231.4
256265 19532.15
260105 44230.95
256265 19531.35
256265 19531.3
260105 44233.1
256265 19530.75
260105 44228.9
256265 19531.75
260105 44231.05
260105 44229.2
256265 19531.5
256265 19530.9
260105 44226.1
256265 19530.75
260105 44229.8
256265 19531.5
260105 44228.85
256265 19531.05
260105 44227.95
260105 44227.05
256265 19531.6
256265 19531.55
260105 44227.2
256265 19530.45
260105 44226.6
256265 19530.55
260105 44224.1
256265 19531.05
260105 44225.55
256265 19530.7
260105 44222.1
260105 44226.9
256265 19531.65
256265 19532.45
260105 44228.35
256265 19533.0
260105 44228.4
256265 19531.95
260105 44226.85
260105 44224.15
256265 19531.1
256265 19531.95
260105 44224.3
256265 19531.75
260105 44224.8
256265 19531.6
260105 44224.9
256265 19531.4
260105 44223.65
256265 19531.3
260105 44224.1
256265 19531.3
256265 19532.15
260105 44227.7
256265 19531.7
256265 19531.45
260105 44224.8
256265 19531.45
260105 44225.15
260105 44224.1
256265 19531.0
260105 44221.55
256265 19529.45
260105 44219.9
260105 44225.3
256265 19530.5
256265 19530.25
256265 19530.95
256265 19529.35
260105 44223.8
256265 19530.65
260105 44225.7
260105 44223.85
256265 19530.05
256265 19529.25
260105 44220.9
260105 44221.8
256265 19529.3
260105 44226.8
256265 19530.2
260105 44226.2
256265 19531.2
260105 44224.4
260105 44223.0
256265 19530.45
260105 44227.95
256265 19531.55
256265 19531.5
260105 44227.6
256265 19531.6
260105 44226.7
260105 44227.95
256265 19531.95
256265 19530.05
260105 44224.55
256265 19530.6
260105 44230.75
256265 19530.35
260105 44227.7
260105 44226.85
256265 19530.9
256265 19530.7
260105 44224.9
256265 19530.85
260105 44228.7
256265 19530.2
260105 44226.0
256265 19530.95
260105 44228.7
256265 19531.5
260105 44230.8
256265 19531.4
260105 44232.5
256265 19531.3
260105 44230.95
256265 19531.25
256265 19531.65
260105 44235.15
256265 19530.95
260105 44231.9
256265 19530.95
260105 44233.2
256265 19530.9
260105 44234.0
260105 44234.25
256265 19531.7
256265 19531.35
260105 44231.9
256265 19530.85
260105 44231.75
256265 19531.0
260105 44232.7
256265 19530.75
260105 44231.9
260105 44234.0
256265 19531.4
256265 19530.3
260105 44229.3
256265 19531.1
260105 44235.35
256265 19531.35
260105 44234.95
256265 19531.8
260105 44235.2
256265 19531.35
260105 44235.05
260105 44235.7
256265 19531.05
256265 19530.75
260105 44231.9
260105 44233.7
256265 19531.75
256265 19531.55
260105 44234.45
260105 44234.05
256265 19531.25
260105 44234.45
256265 19531.55
260105 44232.5
256265 19531.3
260105 44231.75
256265 19531.4
260105 44231.0
260105 44229.9
256265 19532.05
256265 19531.95
256265 19531.9
260105 44227.15
256265 19531.6
260105 44226.5
256265 19531.85
260105 44229.7
256265 19532.6
260105 44230.15
256265 19532.7
260105 44232.35
256265 19532.75
256265 19532.55
260105 44228.2
256265 19532.6
260105 44227.0
256265 19531.55
260105 44223.3
256265 19533.45
260105 44229.05
260105 44225.2
256265 19532.25
256265 19533.15
260105 44226.1
256265 19533.4
260105 44226.7
256265 19531.85
260105 44223.45
256265 19532.5
260105 44220.25
256265 19531.55
260105 44219.25
256265 19532.8
260105 44227.15
256265 19531.25
260105 44221.05
256265 19530.6
260105 44215.95
256265 19530.3
260105 44213.9
256265 19530.55
260105 44213.95
256265 19530.0
260105 44210.3
256265 19530.1
256265 19529.45
260105 44209.7
256265 19528.9
260105 44207.4
256265 19530.2
260105 44212.45
256265 19530.35
260105 44212.05
256265 19530.05
260105 44212.2
256265 19529.9
260105 44212.05
256265 19530.95
260105 44216.55
256265 19528.95
260105 44212.0
256265 19529.35
260105 44211.35
256265 19529.75
260105 44211.85
256265 19529.1
260105 44212.85
256265 19528.55
260105 44209.75
256265 19528.1
260105 44209.05
260105 44212.25
256265 19528.4
260105 44211.55
256265 19527.05
260105 44209.45
260105 44213.2
256265 19527.7
256265 19528.05
260105 44210.9
256265 19529.05
260105 44213.9
256265 19529.6
260105 44214.05
260105 44211.95
256265 19528.9
256265 19528.7
256265 19529.2
260105 44214.1
256265 19528.4
260105 44211.9
256265 19528.85
256265 19528.5
260105 44211.4
260105 44213.25
256265 19529.65
260105 44214.7
260105 44210.45
256265 19528.8
256265 19528.35
260105 44208.95
260105 44209.0
256265 19528.0
256265 19528.1
260105 44208.45
256265 19528.2
260105 44205.0
260105 44206.55
256265 19527.7
260105 44207.05
256265 19527.65
256265 19528.1
260105 44206.45
256265 19527.7
260105 44204.4
260105 44208.65
256265 19528.7
256265 19528.4
260105 44210.0
260105 44206.85
256265 19527.5
256265 19527.8
260105 44206.15
256265 19528.4
260105 44209.75
256265 19527.2
260105 44208.4
256265 19527.05
260105 44206.45
260105 44209.3
256265 19528.05
260105 44209.9
256265 19527.6
260105 44212.35
256265 19528.1
260105 44210.0
256265 19527.5
256265 19527.4
260105 44212.35
256265 19527.6
260105 44209.35
256265 19528.05
260105 44214.05
260105 44216.45
256265 19529.5
256265 19529.1
260105 44219.0
256265 19528.95
260105 44220.35
260105 44217.6
260105 44219.4
256265 19529.55
260105 44221.5
256265 19530.6
256265 19528.95
260105 44215.8
256265 19528.85
260105 44216.1
260105 44220.9
256265 19529.75
256265 19529.45
260105 44221.3
256265 19529.9
260105 44220.4
256265 19531.3
260105 44224.15
260105 44225.0
256265 19532.25
260105 44222.0
256265 19531.45
256265 19532.7
260105 44227.4
256265 19532.45
260105 44225.65
260105 44228.45
256265 19534.4
256265 19535.6
260105 44228.55
256265 19536.65
256265 19536.5
260105 44230.2
256265 19540.3
260105 44230.35
256265 19541.05
260105 44232.25
260105 44232.75
256265 19541.6
256265 19540.45
260105 44232.15
256265 19540.15
260105 44229.95
256265 19539.85
260105 44231.2
256265 19539.3
260105 44226.2
256265 19538.45
256265 19538.25
260105 44225.45
256265 19538.4
260105 44224.95
256265 19537.45
260105 44223.55
256265 19536.6
260105 44220.45
256265 19535.9
260105 44219.65
256265 19537.6
260105 44223.2
256265 19537.85
256265 19539.35
260105 44230.4
256265 19539.1
260105 44230.4
260105 44222.55
256265 19537.5
256265 19536.75
260105 44223.9
256265 19536.6
260105 44222.1
256265 19536.7
260105 44221.95
260105 44222.3
256265 19536.5
256265 19536.05
260105 44218.5
260105 44217.15
256265 19535.7
256265 19535.5
256265 19534.75
260105 44215.25
256265 19534.15
260105 44213.4
260105 44214.05
256265 19535.1
256265 19535.5
260105 44213.55
256265 19535.4
260105 44215.65
256265 19535.95
260105 44218.4
256265 19535.55
260105 44219.35
260105 44219.2
256265 19535.55
256265 19535.45
260105 44219.0
256265 19534.7
256265 19534.75
260105 44216.4
256265 19534.55
256265 19534.55
260105 44214.45
256265 19534.95
260105 44219.65
256265 19534.75
260105 44219.55
256265 19534.45
260105 44217.55
256265 19534.4
260105 44217.05
260105 44216.75
256265 19533.85
256265 19533.75
260105 44212.05
256265 19533.75
260105 44215.8
256265 19534.6
260105 44215.9
256265 19535.25
260105 44219.5
256265 19535.75
260105 44220.5
260105 44216.7
256265 19534.35
256265 19534.35
260105 44216.55
256265 19534.25
256265 19534.0
256265 19534.2
260105 44216.15
256265 19533.55
260105 44215.25
256265 19533.65
260105 44216.4
260105 44216.05
256265 19533.6
256265 19533.4
260105 44216.25
256265 19532.75
260105 44215.0
256265 19533.9
260105 44211.55
256265 19533.1
260105 44213.2
256265 19533.1
260105 44213.7
260105 44213.4
256265 19532.8
256265 19532.25
260105 44215.4
260105 44214.8
256265 19532.25
256265 19532.65
260105 44214.55
256265 19532.3
260105 44214.85
256265 19531.55
260105 44216.55
256265 19531.25
260105 44218.5
256265 19531.85
260105 44218.45
256265 19533.35
256265 19533.2
260105 44222.1
256265 19532.3
260105 44217.1
256265 19531.6
260105 44218.35
256265 19531.7
260105 44218.75
260105 44220.45
256265 19531.55
256265 19531.6
260105 44218.4
256265 19533.2
260105 44219.05
256265 19533.05
260105 44223.75
256265 19533.35
260105 44222.55
260105 44223.0
256265 19533.15
260105 44222.15
256265 19533.9
260105 44224.8
256265 19532.25
260105 44219.95
256265 19533.65
260105 44225.05
256265 19533.25
260105 44223.8
256265 19534.1
260105 44226.2
256265 19534.55
260105 44226.25
256265 19533.3
260105 44222.65
256265 19534.4
260105 44227.4
260105 44217.95
256265 19531.95
260105 44215.8
260105 44217.5
256265 19532.2
256265 19531.7
260105 44216.95
256265 19532.4
260105 44217.05
256265 19531.5
260105 44217.75
260105 44219.9
256265 19532.1
256265 19532.4
256265 19531.9
260105 44215.6
260105 44216.4
256265 19532.15
256265 19531.55
256265 19531.75
260105 44215.1
256265 19532.85
260105 44215.55
256265 19532.05
260105 44215.85
260105 44217.8
256265 19531.85
256265 19531.0
260105 44217.1
256265 19532.2
260105 44215.65
256265 19531.6
260105 44215.5
256265 19531.7
256265 19531.35
260105 44213.4
256265 19531.85
260105 44216.1
256265 19531.35
260105 44214.05
256265 19532.0
260105 44214.75
256265 19531.15
260105 44213.5
256265 19530.2
260105 44211.35
256265 19530.95
260105 44209.95
260105 44212.45
256265 19531.3
256265 19531.5
260105 44215.35
260105 44215.45
256265 19532.0
256265 19531.6
260105 44213.0
256265 19532.25
260105 44210.45
256265 19532.15
260105 44212.25
256265 19533.0
260105 44211.95
256265 19532.8
260105 44212.05
260105 44209.95
260105 44213.2
256265 19533.0
256265 19531.7
260105 44208.95
256265 19531.3
260105 44208.45
260105 44210.6
260105 44209.0
256265 19530.65
260105 44206.75
256265 19530.25
256265 19530.05
260105 44207.55
256265 19530.2
260105 44210.75
256265 19530.35
260105 44208.5
256265 19531.05
256265 19529.15
260105 44208.75
260105 44211.7
260105 44208.5
256265 19529.15
256265 19529.25
260105 44209.15
256265 19530.3
260105 44211.7
256265 19530.15
260105 44213.1
256265 19531.0
260105 44213.2
256265 19530.9
260105 44213.4
256265 19530.55
260105 44211.45
256265 19528.95
260105 44209.05
256265 19529.15
260105 44208.85
256265 19529.6
260105 44212.2
256265 19528.8
260105 44209.6
256265 19529.25
260105 44210.35
256265 19528.95
260105 44209.5
256265 19529.5
260105 44207.9
256265 19529.0
260105 44209.3
256265 19529.15
260105 44208.45
256265 19528.1
260105 44208.85
256265 19528.4
260105 44205.3
256265 19528.5
260105 44206.05
256265 19528.55
260105 44208.2
256265 19528.3
260105 44207.6
256265 19528.7
260105 44210.45
260105 44207.55
256265 19527.85
260105 44207.0
256265 19527.55
256265 19527.8
260105 44204.9
256265 19528.7
260105 44207.75
256265 19528.5
260105 44212.05
256265 19528.45
260105 44207.3
260105 44211.45
256265 19529.55
256265 19529.8
260105 44213.15
256265 19529.0
260105 44212.05
256265 19528.25
260105 44214.25
256265 19528.55
260105 44213.4
256265 19527.5
260105 44213.45
256265 19529.3
260105 44215.2
256265 19527.75
260105 44212.2
260105 44215.6
256265 19527.95
256265 19528.3
260105 44213.9
256265 19527.55
260105 44211.0
256265 19528.55
256265 19527.95
260105 44211.55
256265 19528.1
256265 19528.3
260105 44213.3
260105 44213.3
256265 19528.05
256265 19526.8
260105 44210.65
256265 19527.95
260105 44211.4
256265 19528.25
256265 19528.55
260105 44209.5
256265 19528.6
260105 44210.15
256265 19528.75
260105 44211.0
256265 19528.2
260105 44212.05
256265 19528.85
260105 44212.3
256265 19528.3
260105 44212.15
256265 19528.7
260105 44214.15
256265 19528.45
260105 44213.7
256265 19529.0
260105 44213.55
256265 19528.9
260105 44215.45
256265 19529.0
260105 44215.95
256265 19530.4
260105 44216.2
256265 19530.45
260105 44219.25
260105 44218.85
256265 19530.45
256265 19530.1
256265 19529.25
260105 44218.1
256265 19528.8
260105 44214.35
256265 19529.45
260105 44216.25
256265 19528.5
260105 44213.25
256265 19528.25
260105 44213.35
256265 19527.65
260105 44213.55
256265 19527.85
260105 44211.95
256265 19527.1
260105 44210.6
256265 19527.6
260105 44211.15
260105 44212.3
256265 19526.7
256265 19526.6
260105 44212.3
256265 19525.85
260105 44211.3
260105 44209.4
256265 19525.3
256265 19525.25
260105 44210.8
256265 19525.1
260105 44211.8
256265 19525.35
260105 44209.55
260105 44210.0
256265 19525.55
256265 19525.7
260105 44210.3
256265 19525.75
256265 19525.75
260105 44210.3
256265 19524.95
256265 19525.3
260105 44210.05
256265 19523.75
260105 44206.45
256265 19524.25
260105 44207.8
256265 19524.3
260105 44206.55
256265 19524.0
260105 44205.8
256265 19523.05
260105 44207.4
256265 19522.25
260105 44206.15
260105 44205.5
256265 19522.7
260105 44205.25
256265 19522.95
256265 19522.65
260105 44206.05
256265 19524.3
260105 44206.0
256265 19522.85
260105 44204.45
256265 19524.05
260105 44205.0
256265 19524.4
260105 44205.7
256265 19525.05
256265 19526.0
260105 44210.35
256265 19525.4
260105 44208.45
256265 19526.4
260105 44208.95
256265 19525.4
260105 44207.0
256265 19524.3
260105 44203.3
256265 19524.2
260105 44203.45
256265 19524.75
260105 44204.45
256265 19524.3
260105 44203.1
256265 19525.05
260105 44201.45
256265 19524.85
260105 44203.0
256265 19524.2
260105 44201.35
256265 19524.75
260105 44203.35
256265 19524.85
260105 44205.3
256265 19525.0
260105 44205.4
256265 19526.35
260105 44203.95
260105 44205.05
256265 19526.5
256265 19525.45
260105 44202.0
256265 19525.05
260105 44205.0
256265 19525.35
260105 44204.7
256265 19524.7
260105 44205.55
256265 19525.5
260105 44206.0
256265 19525.05
260105 44202.55
256265 19524.55
260105 44203.35
256265 19523.5
260105 44199.6
256265 19523.7
260105 44200.2
256265 19523.75
260105 44205.0
260105 44201.45
256265 19524.25
256265 19524.45
260105 44200.35
260105 44197.8
256265 19523.75
256265 19523.8
260105 44198.95
260105 44198.7
256265 19524.25
260105 44198.05
256265 19524.35
256265 19525.0
260105 44201.6
256265 19523.95
260105 44196.95
256265 19523.75
256265 19524.45
260105 44202.85
256265 19523.9
260105 44199.25
256265 19525.15
260105 44205.3
260105 44204.0
256265 19524.3
256265 19525.75
260105 44210.3
256265 19526.15
260105 44210.35
260105 44210.45
256265 19525.8
256265 19526.15
260105 44210.55
256265 19525.15
256265 19525.9
260105 44212.8
256265 19525.25
260105 44208.2
256265 19525.3
260105 44205.8
256265 19525.25
260105 44206.85
256265 19525.7
260105 44209.4
256265 19525.6
260105 44210.3
256265 19525.05
260105 44207.4
256265 19526.4
260105 44213.85
256265 19525.6
260105 44209.2
256265 19525.6
260105 44207.95
256265 19525.1
260105 44209.3
256265 19524.3
260105 44207.9
256265 19524.45
256265 19525.85
260105 44212.5
256265 19525.3
260105 44210.5
256265 19524.35
260105 44211.45
260105 44211.45
256265 19523.9
260105 44210.75
256265 19524.05
260105 44207.35
256265 19523.85
260105 44205.2
256265 19524.4
260105 44207.9
260105 44205.35
256265 19523.35
256265 19523.75
260105 44203.9
260105 44200.1
256265 19524.05
260105 44204.15
256265 19521.85
260105 44201.6
256265 19520.95
260105 44200.8
260105 44199.25
256265 19520.6
256265 19521.65
260105 44199.9
260105 44200.05
256265 19521.65
260105 44200.8
256265 19522.2
256265 19522.9
260105 44204.35
256265 19521.15
260105 44200.65
256265 19521.25
260105 44195.1
256265 19519.95
256265 19521.25
260105 44199.05
256265 19520.2
260105 44194.4
256265 19520.95
260105 44197.35
260105 44196.7
256265 19521.0
260105 44197.65
256265 19521.85
256265 19522.0
260105 44196.75
256265 19523.9
260105 44202.75
260105 44202.6
256265 19523.75
260105 44210.0
260105 44205.6
256265 19524.25
260105 44205.15
256265 19524.0
260105 44204.55
256265 19523.6
256265 19523.4
260105 44204.25
256265 19523.8
260105 44206.05
256265 19525.7
260105 44210.5
260105 44207.6
256265 19525.6
256265 19525.3
260105 44207.7
256265 19525.4
260105 44207.5
256265 19524.7
260105 44212.4
256265 19524.65
260105 44209.1
256265 19524.65
260105 44207.45
256265 19524.6
260105 44206.5
256265 19525.6
260105 44207.35
260105 44209.95
256265 19525.8
260105 44205.55
256265 19525.25
256265 19525.7
260105 44209.25
256265 19526.45
260105 44207.85
256265 19526.7
260105 44209.25
256265 19527.2
260105 44209.15
260105 44209.25
256265 19527.0
256265 19526.85
260105 44206.95
256265 19527.2
260105 44209.35
256265 19528.0
260105 44209.95
256265 19527.9
260105 44209.75
256265 19527.15
260105 44207.25
260105 44206.65
256265 19527.35
260105 44206.25
260105 44205.95
256265 19527.35
256265 19527.7
260105 44209.9
256265 19526.9
260105 44205.7
260105 44204.5
256265 19526.4
256265 19525.95
260105 44205.7
256265 19526.4
260105 44207.65
256265 19526.85
260105 44207.8
256265 19527.4
260105 44205.8
256265 19527.35
260105 44206.05
256265 19526.2
260105 44205.15
256265 19526.7
260105 44206.25
256265 19526.0
260105 44203.9
256265 19527.5
256265 19526.1
260105 44206.35
256265 19526.1
260105 44204.8
256265 19526.0
260105 44204.6
260105 44205.6
256265 19526.4
256265 19526.5
260105 44205.75
260105 44213.05
256265 19526.95
260105 44208.8
256265 19527.6
260105 44210.15
256265 19527.55
260105 44210.15
260105 44208.55
256265 19527.0
256265 19526.8
260105 44206.2
256265 19526.7
260105 44208.05
256265 19525.65
260105 44204.55
256265 19525.7
260105 44202.35
256265 19525.5
260105 44199.6
256265 19525.8
260105 44203.45
260105 44189.65
256265 19523.2
256265 19523.45
260105 44188.9
256265 19523.85
260105 44190.6
256265 19522.9
260105 44188.55
256265 19525.15
260105 44190.85
256265 19522.9
260105 44186.15
256265 19522.8
260105 44185.35
260105 44185.05
256265 19522.45
260105 44181.55
256265 19521.85
260105 44179.85
256265 19522.3
260105 44183.9
260105 44178.2
256265 19521.95
260105 44180.3
256265 19522.55
260105 44179.75
256265 19522.3
260105 44182.45
256265 19522.1
260105 44179.85
256265 19523.0
260105 44181.85
260105 44181.25
256265 19523.7
256265 19523.5
256265 19524.0
260105 44184.85
256265 19523.75
260105 44186.2
256265 19523.3
260105 44185.35
256265 19523.2
260105 44184.85
256265 19524.4
260105 44182.95
260105 44187.95
256265 19524.35
256265 19524.85
260105 44192.7
256265 19524.2
260105 44189.05
256265 19524.6
260105 44192.1
256265 19526.3
260105 44197.9
256265 19526.5
260105 44198.5
256265 19527.15
260105 44199.3
256265 19527.3
260105 44202.5
256265 19526.95
260105 44201.45
256265 19526.45
260105 44202.15
256265 19525.0
260105 44196.4
256265 19525.3
260105 44198.15
256265 19526.2
260105 44204.2
256265 19524.3
260105 44195.55
256265 19524.55
260105 44198.8
256265 19525.25
260105 44198.1
256265 19526.1
260105 44201.5
260105 44203.95
256265 19526.95
256265 19525.35
260105 44200.4
260105 44199.5
256265 19525.75
256265 19525.1
256265 19524.9
260105 44196.25
260105 44198.45
256265 19524.75
256265 19524.5
260105 44199.3
256265 19524.1
260105 44196.25
256265 19524.4
256265 19525.55
260105 44195.55
260105 44195.25
256265 19524.6
256265 19524.9
260105 44197.5
260105 44197.1
256265 19525.65
256265 19525.3
260105 44198.4
256265 19525.3
260105 44197.65
256265 19525.05
260105 44195.3
256265 19525.55
260105 44200.25
256265 19526.15
260105 44200.2
256265 19525.7
256265 19525.3
256265 19525.15
260105 44198.15
256265 19525.35
260105 44197.65
256265 19525.0
260105 44196.45
256265 19524.3
260105 44196.0
260105 44196.4
256265 19524.65
256265 19524.65
260105 44194.25
256265 19523.3
260105 44190.95
256265 19524.05
260105 44195.65
256265 19523.4
260105 44195.6
256265 19524.0
260105 44196.45
256265 19524.15
260105 44201.7
260105 44200.9
256265 19523.7
260105 44197.55
256265 19524.45
256265 19523.45
260105 44198.8
256265 19522.7
260105 44198.55
256265 19523.05
260105 44198.15
256265 19523.85
256265 19523.5
260105 44198.75
256265 19522.65
260105 44196.8
256265 19522.8
260105 44197.9
256265 19524.2
260105 44197.95
260105 44197.4
256265 19524.0
256265 19523.5
260105 44198.05
260105 44201.95
256265 19523.95
256265 19523.75
260105 44201.7
260105 44202.35
256265 19523.7
256265 19523.1
260105 44201.7
256265 19524.75
260105 44202.0
256265 19525.8
260105 44202.95
256265 19525.7
260105 44200.8
256265 19525.4
256265 19525.45
260105 44203.3
256265 19525.65
260105 44202.15
256265 19525.4
260105 44201.55
260105 44201.9
256265 19524.7
260105 44200.05
256265 19524.5
256265 19523.85
256265 19524.0
260105 44200.6
256265 19523.25
260105 44201.85
256265 19523.25
260105 44201.25
260105 44198.95
256265 19522.85
256265 19522.45
260105 44198.6
256265 19524.45
260105 44199.95
256265 19522.9
260105 44202.2
260105 44200.85
256265 19523.45
256265 19523.4
260105 44201.55
256265 19523.35
260105 44200.0
256265 19525.0
260105 44201.35
256265 19526.0
260105 44200.75
260105 44199.45
256265 19524.75
260105 44201.85
256265 19525.3
256265 19525.15
260105 44202.1
256265 19525.25
260105 44199.35
256265 19525.05
256265 19525.85
260105 44197.55
256265 19525.5
260105 44198.35
256265 19524.6
260105 44197.55
256265 19524.55
256265 19524.65
260105 44196.25
256265 19523.75
260105 44194.2
256265 19524.1
260105 44196.1
260105 44194.45
256265 19524.75
256265 19524.85
260105 44194.7
256265 19524.15
256265 19524.55
260105 44193.55
256265 19525.15
256265 19525.25
260105 44193.6
256265 19524.55
260105 44192.85
256265 19524.45
260105 44192.3
256265 19524.85
260105 44194.3
256265 19524.75
260105 44193.1
256265 19525.55
260105 44196.45
260105 44193.85
256265 19524.95
256265 19525.2
260105 44194.4
256265 19525.15
260105 44195.55
256265 19525.4
260105 44196.05
256265 19524.95
260105 44194.55
256265 19525.6
260105 44195.4
260105 44195.3
256265 19525.75
256265 19525.15
260105 44193.95
256265 19524.9
260105 44191.95
256265 19525.45
260105 44193.8
256265 19526.1
260105 44195.3
256265 19526.15
260105 44194.25
260105 44192.9
256265 19525.1
256265 19524.85
260105 44191.4
256265 19525.35
260105 44193.1
256265 19525.1
260105 44192.55
260105 44193.1
256265 19524.9
256265 19524.4
260105 44191.6
256265 19524.2
260105 44193.45
260105 44192.15
260105 44189.95
256265 19523.45
256265 19524.7
260105 44193.15
256265 19525.8
260105 44194.25
256265 19525.5
260105 44192.8
256265 19526.0
260105 44192.95
256265 19526.25
260105 44195.1
256265 19526.5
260105 44194.7
256265 19526.25
260105 44194.05
260105 44191.95
256265 19525.5
260105 44191.55
256265 19525.35
256265 19525.2
260105 44192.15
256265 19525.5
260105 44192.9
256265 19525.55
260105 44191.7
256265 19525.4
260105 44192.7
256265 19525.65
260105 44193.0
256265 19525.1
260105 44190.85
260105 44188.7
256265 19525.1
256265 19524.7
256265 19524.65
260105 44188.1
256265 19524.35
260105 44187.65
256265 19524.2
260105 44184.8
256265 19523.4
260105 44183.75
256265 19523.0
260105 44183.0
256265 19524.0
256265 19523.9
260105 44183.85
256265 19524.15
260105 44184.4
256265 19524.1
260105 44183.15
260105 44183.7
256265 19525.35
260105 44186.1
256265 19525.15
260105 44182.75
256265 19524.7
260105 44183.1
256265 19525.2
256265 19525.05
260105 44185.0
256265 19525.25
260105 44185.55
256265 19524.6
260105 44183.15
256265 19525.05
260105 44186.45
256265 19524.4
260105 44185.4
256265 19524.65
260105 44182.05
256265 19523.95
260105 44185.0
256265 19525.45
260105 44187.75
256265 19526.6
260105 44190.65
256265 19526.25
260105 44189.15
256265 19525.9
260105 44189.75
256265 19525.9
260105 44189.85
256265 19527.0
260105 44192.2
256265 19526.95
260105 44192.1
260105 44193.65
256265 19527.2
260105 44188.8
256265 19526.9
256265 19527.45
260105 44193.0
260105 44192.5
256265 19526.85
256265 19526.35
260105 44188.85
256265 19526.2
260105 44190.05
256265 19525.75
260105 44189.6
256265 19525.1
260105 44186.3
256265 19525.25
260105 44187.95
256265 19525.45
260105 44186.65
256265 19526.2
260105 44187.65
260105 44188.75
256265 19526.05
260105 44188.7
256265 19526.6
260105 44190.3
256265 19526.5
260105 44190.6
256265 19526.9
256265 19528.65
260105 44192.35
260105 44191.7
256265 19528.45
256265 19527.9
260105 44188.05
256265 19527.5
260105 44189.9
256265 19527.55
260105 44190.4
256265 19527.5
260105 44190.2
256265 19527.2
260105 44190.4
256265 19526.7
260105 44187.05
256265 19526.5
260105 44190.75
260105 44187.25
256265 19527.6
256265 19528.0
260105 44189.6
256265 19528.1
260105 44190.75
256265 19526.95
260105 44187.25
260105 44187.4
256265 19527.6
260105 44186.7
256265 19527.6
260105 44187.5
256265 19528.1
260105 44187.8
256265 19531.0
260105 44194.25
256265 19531.1
256265 19530.8
260105 44192.4
256265 19531.1
260105 44193.8
256265 19530.3
260105 44191.55
256265 19529.1
260105 44189.45
256265 19529.3
260105 44189.0
260105 44189.1
256265 19529.35
256265 19529.65
260105 44193.1
256265 19529.7
260105 44192.3
256265 19529.9
260105 44193.05
256265 19529.9
260105 44193.55
256265 19528.7
260105 44192.1
260105 44192.2
256265 19529.75
256265 19530.25
260105 44195.75
256265 19530.35
260105 44198.05
256265 19530.6
260105 44198.55
256265 19529.65
260105 44194.05
260105 44196.3
256265 19530.0
256265 19530.0
260105 44196.0
260105 44193.4
256265 19529.9
256265 19530.3
260105 44193.2
260105 44191.95
256265 19529.75
260105 44188.5
256265 19529.55
256265 19530.1
260105 44192.3
256265 19530.6
256265 19529.3
260105 44191.75
256265 19530.1
260105 44196.1
256265 19529.35
